submission_id	author_name	collection_date	elev_0	elev_1	env_package	geo_loc_name	geo_loc_name_normalized	lat_lon_0	lat_lon_1	samp_name	source_mat_id
085bd65e-f58e-4573-b412-561784cf06fd		2014-04-24	1500	m	soil	USA: State of Hawaii, Kilauea Volcano	usa state of hawaii kilauea volcano	19.389305	-155.2485	qiita_sid_13114:13114.king.27.s011fvgb	NMDC:SAMEA7723904
085bd65e-f58e-4573-b412-561784cf06fd		2014-04-24	1500	m	soil	USA: State of Hawaii, Kilauea Volcano	usa state of hawaii kilauea volcano	19.389305	-155.2485	qiita_sid_13114:13114.king.27.s012	NMDC:SAMEA7723905
085bd65e-f58e-4573-b412-561784cf06fd		2014-04-24	1500	m	soil	USA: State of Hawaii, Kilauea Volcano	usa state of hawaii kilauea volcano	19.389389	-155.25	qiita_sid_13114:13114.king.27.s016	NMDC:SAMEA7723906
085bd65e-f58e-4573-b412-561784cf06fd		2014-04-24	1500	m	soil	USA: State of Hawaii, Kilauea Volcano	usa state of hawaii kilauea volcano	19.389389	-155.25	qiita_sid_13114:13114.king.27.s020	NMDC:SAMEA7723907
085bd65e-f58e-4573-b412-561784cf06fd		2012-06-12	1624.1	m	soil	USA: State of Colorado, City of Boulder	usa state of colorado city of boulder	40.015	-105.27	qiita_sid_13114:13114.metcalf.40.s003	NMDC:SAMEA7723924
085bd65e-f58e-4573-b412-561784cf06fd		2012-06-27	1624.1	m	soil	USA: State of Colorado, City of Boulder	usa state of colorado city of boulder	40.015	-105.27	qiita_sid_13114:13114.metcalf.40.s004	NMDC:SAMEA7723925
085bd65e-f58e-4573-b412-561784cf06fd		2012-06-27	1624.1	m	soil	USA: State of Colorado, City of Boulder	usa state of colorado city of boulder	40.015	-105.27	qiita_sid_13114:13114.metcalf.40.s012	NMDC:SAMEA7723926
085bd65e-f58e-4573-b412-561784cf06fd		2013-04-25	113.1	m	soil	USA: State of Texas, City of Huntsville	usa state of texas city of huntsville	30.71308	-95.55	qiita_sid_13114:13114.metcalf.40.s014	NMDC:SAMEA7723927
085bd65e-f58e-4573-b412-561784cf06fd		2013-08-02	0	m	soil	Arctic Ocean: Franz Josef Land, Hook Island	arctic ocean franz josef land hook island	80.33333333	52.78333333	qiita_sid_13114:13114.rohwer.84.s001	NMDC:SAMEA7723944
085bd65e-f58e-4573-b412-561784cf06fd		2013-08-02	0	m	soil	Arctic Ocean: Franz Josef Land, Hook Island	arctic ocean franz josef land hook island	80.33333333	52.78333333	qiita_sid_13114:13114.rohwer.84.s002	NMDC:SAMEA7723945
085bd65e-f58e-4573-b412-561784cf06fd		2013-08-02	0	m	soil	Arctic Ocean: Franz Josef Land, Hook Island	arctic ocean franz josef land hook island	80.33333333	52.78333333	qiita_sid_13114:13114.rohwer.84.s003	NMDC:SAMEA7723946
085bd65e-f58e-4573-b412-561784cf06fd		2013-08-02	0	m	soil	Arctic Ocean: Franz Josef Land, Hook Island	arctic ocean franz josef land hook island	80.33333333	52.78333333	qiita_sid_13114:13114.rohwer.84.s004	NMDC:SAMEA7723947
085bd65e-f58e-4573-b412-561784cf06fd		2013-08-06	0	m	soil	Arctic Ocean: Franz Josef Land, Luigi island	arctic ocean franz josef land luigi island	80.76666667	54.65	qiita_sid_13114:13114.rohwer.84.s005	NMDC:SAMEA7723948
085bd65e-f58e-4573-b412-561784cf06fd		2013-08-06	0	m	soil	Arctic Ocean: Franz Josef Land, Luigi island	arctic ocean franz josef land luigi island	80.76666667	54.65	qiita_sid_13114:13114.rohwer.84.s006	NMDC:SAMEA7723949
56787977-3024-4cad-a366-f5fec5b91f04	Samuel Purvine										
56787977-3024-4cad-a366-f5fec5b91f04	Samuel Purvine										
56787977-3024-4cad-a366-f5fec5b91f04	Samuel Purvine										
56787977-3024-4cad-a366-f5fec5b91f04	Samuel Purvine										
56787977-3024-4cad-a366-f5fec5b91f04	Samuel Purvine										
56787977-3024-4cad-a366-f5fec5b91f04	Samuel Purvine										
56787977-3024-4cad-a366-f5fec5b91f04	Samuel Purvine										
56787977-3024-4cad-a366-f5fec5b91f04	Samuel Purvine										
56787977-3024-4cad-a366-f5fec5b91f04	Samuel Purvine										
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		1500	m	soil	USA: State of Hawaii,Kilauea Volcano	usa state of hawaii kilauea volcano	19.388694	-155.249333	qiita_sid_13114:13114.king.27.s002	
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		1500	m	soil	USA: State of Hawaii,Kilauea Volcano	usa state of hawaii kilauea volcano	19.388694	-155.249333	qiita_sid_13114:13114.king.27.s005	
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		1500	m	soil	USA: State of Hawaii,Kilauea Volcano	usa state of hawaii kilauea volcano	19.389305	-155.2485	qiita_sid_13114:13114.king.27.s010	
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		1500	m	soil	USA: State of Hawaii,Kilauea Volcano	usa state of hawaii kilauea volcano	19.389305	-155.2485	qiita_sid_13114:13114.king.27.s011	
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		1500	m	soil	USA: State of Hawaii,Kilauea Volcano	usa state of hawaii kilauea volcano	19.389305	-155.2485	qiita_sid_13114:13114.king.27.s012	
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		1500	m	soil	USA: State of Hawaii,Kilauea Volcano	usa state of hawaii kilauea volcano	19.389389	-155.25	qiita_sid_13114:13114.king.27.s016	
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		1500	m	soil	USA: State of Hawaii,Kilauea Volcano	usa state of hawaii kilauea volcano	19.389389	-155.25	qiita_sid_13114:13114.king.27.s020	
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		1624.1	m	soil	USA: State of Colorado,City of Boulder	usa state of colorado city of boulder	40.015	-105.27	qiita_sid_13114:13114.metcalf.40.s003	
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		1624.1	m	soil	USA: State of Colorado,City of Boulder	usa state of colorado city of boulder	40.015	-105.27	qiita_sid_13114:13114.metcalf.40.s004	
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		1624.1	m	soil	USA: State of Colorado,City of Boulder	usa state of colorado city of boulder	40.015	-105.27	qiita_sid_13114:13114.metcalf.40.s012	
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		113.1	m	soil	USA: State of Texas,City of Huntsville	usa state of texas city of huntsville	30.71308	-95.55	qiita_sid_13114:13114.metcalf.40.s014	
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		0	m	soil	Arctic Ocean:Franz Josef Land,Hook Island	arctic ocean franz josef land hook island	80.33333333	52.78333333	qiita_sid_13114:13114.rohwer.84.s001	
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		0	m	soil	Arctic Ocean:Franz Josef Land,Hook Island	arctic ocean franz josef land hook island	80.33333333	52.78333333	qiita_sid_13114:13114.rohwer.84.s002	
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		0	m	soil	Arctic Ocean:Franz Josef Land,Hook Island	arctic ocean franz josef land hook island	80.33333333	52.78333333	qiita_sid_13114:13114.rohwer.84.s003	
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		0	m	soil	Arctic Ocean:Franz Josef Land,Hook Island	arctic ocean franz josef land hook island	80.33333333	52.78333333	qiita_sid_13114:13114.rohwer.84.s004	
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		0	m	soil	Arctic Ocean:Franz Josef Land,Luigi island	arctic ocean franz josef land luigi island	80.76666667	54.65	qiita_sid_13114:13114.rohwer.84.s005	
95550192-87a5-4215-b373-ee6c8f9a70c0	Brandon Davis		0	m	soil	Arctic Ocean:Franz Josef Land,Luigi island	arctic ocean franz josef land luigi island	80.76666667	54.65	qiita_sid_13114:13114.rohwer.84.s006	
af0dedf2-39ee-4b38-8ba3-491731be30e8	Rebecca Evans	2016-08-23	418	meter	soil	USA: Minnesota, Grand Rapids	usa minnesota grand rapids	47.2372	93.5302	0_10-20	NMDC:ebf314fc-06dd-11ed-b939-0242ac120002
af0dedf2-39ee-4b38-8ba3-491731be30e8	Rebecca Evans	2016-08-23	418	meter	soil	USA: Minnesota, Grand Rapids	usa minnesota grand rapids	47.2372	93.5302	0-40-50	NMDC:ebf3189e-06dd-11ed-b939-0242ac120002
af0dedf2-39ee-4b38-8ba3-491731be30e8	Rebecca Evans	2016-08-23	418	meter	soil	USA: Minnesota, Grand Rapids	usa minnesota grand rapids	47.2372	93.5302	0-75-100	NMDC:ebf31ab0-06dd-11ed-b939-0242ac120002
af0dedf2-39ee-4b38-8ba3-491731be30e8	Rebecca Evans	2016-08-23	418	meter	soil	USA: Minnesota, Grand Rapids	usa minnesota grand rapids	47.2372	93.5302	4.5_10-20	NMDC:ebf31c7c-06dd-11ed-b939-0242ac120002
af0dedf2-39ee-4b38-8ba3-491731be30e8	Rebecca Evans	2016-08-23	418	meter	soil	USA: Minnesota, Grand Rapids	usa minnesota grand rapids	47.2372	93.5302	4.5_40_50	NMDC:ebf31df8-06dd-11ed-b939-0242ac120002
af0dedf2-39ee-4b38-8ba3-491731be30e8	Rebecca Evans	2016-08-23	418	meter	soil	USA: Minnesota, Grand Rapids	usa minnesota grand rapids	47.2372	93.5302	4.5_75-100	NMDC:ebf321fe-06dd-11ed-b939-0242ac120002
af0dedf2-39ee-4b38-8ba3-491731be30e8	Rebecca Evans	2016-08-23	418	meter	soil	USA: Minnesota, Grand Rapids	usa minnesota grand rapids	47.2372	93.5302	9_10-20	NMDC:ebf323e8-06dd-11ed-b939-0242ac120002
af0dedf2-39ee-4b38-8ba3-491731be30e8	Rebecca Evans	2016-08-23	418	meter	soil	USA: Minnesota, Grand Rapids	usa minnesota grand rapids	47.2372	93.5302	9_40-50	NMDC:ebf32596-06dd-11ed-b939-0242ac120002
af0dedf2-39ee-4b38-8ba3-491731be30e8	Rebecca Evans	2016-08-23	418	meter	soil	USA: Minnesota, Grand Rapids	usa minnesota grand rapids	47.2372	93.5302	9_75_100	NMDC:ebf32708-06dd-11ed-b939-0242ac120002
7b236d0d-e967-4289-ac50-a5384219ff0e	Cameron McMillan	2016-08-23	340	meter	Soil	USA: Minnesota, Balasam	usa minnesota balasam	47.519456	-93.459823	6-1	UUID: cbcd840c-e311-4aff-82ea-a0f393d98468
7b236d0d-e967-4289-ac50-a5384219ff0e	Cameron McMillan	2016-08-23	340	meter	Soil	USA: Minnesota, Balasam	usa minnesota balasam	47.519456	-93.459823	6-2	UUID: 0ac1d5c0-06e4-11ed-8000-d5f3ceef393f
7b236d0d-e967-4289-ac50-a5384219ff0e	Cameron McMillan	2016-08-23	340	meter	Soil	USA: Minnesota, Balasam	usa minnesota balasam	47.519456	-93.459823	6-3	UUID: 0e8cb4b8-06e4-11ed-8000-d5f3ceef393f
7b236d0d-e967-4289-ac50-a5384219ff0e	Cameron McMillan	2016-08-23	340	meter	Soil	USA: Minnesota, Balasam	usa minnesota balasam	47.519456	-93.459823	13-1	UUID: 0ef59e60-06e4-11ed-8000-d5f3ceef393f
7b236d0d-e967-4289-ac50-a5384219ff0e	Cameron McMillan	2016-08-23	340	meter	Soil	USA: Minnesota, Balasam	usa minnesota balasam	47.519456	-93.459823	13-2	UUID: 0f357102-06e4-11ed-8000-d5f3ceef393f
7b236d0d-e967-4289-ac50-a5384219ff0e	Cameron McMillan	2016-08-23	340	meter	Soil	USA: Minnesota, Balasam	usa minnesota balasam	47.519456	-93.459823	13-3	UUID: 0f74b2b8-06e4-11ed-8000-d5f3ceef393f
7b236d0d-e967-4289-ac50-a5384219ff0e	Cameron McMillan	2016-08-23	340	meter	Soil	USA: Minnesota, Balasam	usa minnesota balasam	47.519456	-93.459823	17-1	UUID: 0fca108c-06e4-11ed-8000-d5f3ceef393f
7b236d0d-e967-4289-ac50-a5384219ff0e	Cameron McMillan	2016-08-23	340	meter	Soil	USA: Minnesota, Balasam	usa minnesota balasam	47.519456	-93.459823	17-2	UUID: 1010ed36-06e4-11ed-8000-d5f3ceef393f
7b236d0d-e967-4289-ac50-a5384219ff0e	Cameron McMillan	2016-08-23	340	meter	Soil	USA: Minnesota, Balasam	usa minnesota balasam	47.519456	-93.459823	17-3	UUID: 1052d1ba-06e4-11ed-8000-d5f3ceef393f
5bdb0ca3-d30a-43dd-8a44-2e9e62b75248					soil					qiita_sid_13114:13114.king.27.s010	NMDC:SAMEA7723903
5bdb0ca3-d30a-43dd-8a44-2e9e62b75248					soil					qiita_sid_13114:13114.king.27.s011	NMDC:SAMEA7723904
5bdb0ca3-d30a-43dd-8a44-2e9e62b75248					soil					qiita_sid_13114:13114.king.27.s012	NMDC:SAMEA7723905
5bdb0ca3-d30a-43dd-8a44-2e9e62b75248					soil					qiita_sid_13114:13114.king.27.s016	NMDC:SAMEA7723906
5bdb0ca3-d30a-43dd-8a44-2e9e62b75248					soil					qiita_sid_13114:13114.king.27.s020	NMDC:SAMEA7723907
5bdb0ca3-d30a-43dd-8a44-2e9e62b75248					soil					qiita_sid_13114:13114.metcalf.40.s003	NMDC:SAMEA7723924
5bdb0ca3-d30a-43dd-8a44-2e9e62b75248					soil					qiita_sid_13114:13114.metcalf.40.s004	NMDC:SAMEA7723925
5bdb0ca3-d30a-43dd-8a44-2e9e62b75248					soil					qiita_sid_13114:13114.metcalf.40.s012	NMDC:SAMEA7723926
5bdb0ca3-d30a-43dd-8a44-2e9e62b75248					soil					qiita_sid_13114:13114.metcalf.40.s014	NMDC:SAMEA7723927
5bdb0ca3-d30a-43dd-8a44-2e9e62b75248					soil					qiita_sid_13114:13114.rohwer.84.s001	NMDC:SAMEA7723945
5bdb0ca3-d30a-43dd-8a44-2e9e62b75248					soil					qiita_sid_13114:13114.rohwer.84.s002	NMDC:SAMEA7723944
5bdb0ca3-d30a-43dd-8a44-2e9e62b75248					soil					qiita_sid_13114:13114.rohwer.84.s003	NMDC:SAMEA7723946
5bdb0ca3-d30a-43dd-8a44-2e9e62b75248					soil					qiita_sid_13114:13114.rohwer.84.s004	NMDC:SAMEA7723947
5bdb0ca3-d30a-43dd-8a44-2e9e62b75248					soil					qiita_sid_13114:13114.rohwer.84.s005	NMDC:SAMEA7723948
5bdb0ca3-d30a-43dd-8a44-2e9e62b75248					soil					qiita_sid_13114:13114.rohwer.84.s006	NMDC:SAMEA7723949
f4ee1751-6c65-448e-b6b0-b3cad93b8473	Tijana Glavina del Rio				soil					qiita_sid_13114:13114.king.27.s010	NMDC:SAMEA7723903
f4ee1751-6c65-448e-b6b0-b3cad93b8473	Tijana Glavina del Rio				soil					qiita_sid_13114:13114.king.27.s011	NMDC:SAMEA7723904
f4ee1751-6c65-448e-b6b0-b3cad93b8473	Tijana Glavina del Rio				soil					qiita_sid_13114:13114.king.27.s012	NMDC:SAMEA7723905
f4ee1751-6c65-448e-b6b0-b3cad93b8473	Tijana Glavina del Rio				soil					qiita_sid_13114:13114.king.27.s016	NMDC:SAMEA7723906
f4ee1751-6c65-448e-b6b0-b3cad93b8473	Tijana Glavina del Rio				soil					qiita_sid_13114:13114.king.27.s020	NMDC:SAMEA7723907
f4ee1751-6c65-448e-b6b0-b3cad93b8473	Tijana Glavina del Rio				soil					qiita_sid_13114:13114.metcalf.40.s003	NMDC:SAMEA7723924
f4ee1751-6c65-448e-b6b0-b3cad93b8473	Tijana Glavina del Rio				soil					qiita_sid_13114:13114.metcalf.40.s004	NMDC:SAMEA7723925
f4ee1751-6c65-448e-b6b0-b3cad93b8473	Tijana Glavina del Rio				soil					qiita_sid_13114:13114.metcalf.40.s012	NMDC:SAMEA7723926
f4ee1751-6c65-448e-b6b0-b3cad93b8473	Tijana Glavina del Rio				soil					qiita_sid_13114:13114.metcalf.40.s014	NMDC:SAMEA7723927
f4ee1751-6c65-448e-b6b0-b3cad93b8473	Tijana Glavina del Rio				soil					qiita_sid_13114:13114.rohwer.84.s001	NMDC:SAMEA7723944
f4ee1751-6c65-448e-b6b0-b3cad93b8473	Tijana Glavina del Rio				soil					qiita_sid_13114:13114.rohwer.84.s002	NMDC:SAMEA7723945
f4ee1751-6c65-448e-b6b0-b3cad93b8473	Tijana Glavina del Rio				soil					qiita_sid_13114:13114.rohwer.84.s003	NMDC:SAMEA7723946
f4ee1751-6c65-448e-b6b0-b3cad93b8473	Tijana Glavina del Rio				soil					qiita_sid_13114:13114.rohwer.84.s004	NMDC:SAMEA7723947
f4ee1751-6c65-448e-b6b0-b3cad93b8473	Tijana Glavina del Rio				soil					qiita_sid_13114:13114.rohwer.84.s005	NMDC:SAMEA7723948
f4ee1751-6c65-448e-b6b0-b3cad93b8473	Tijana Glavina del Rio				soil					qiita_sid_13114:13114.rohwer.84.s006	NMDC:SAMEA7723949
cb3b8798-0a4a-43b2-864f-6e2c2d8fcc0f					soil					qiita_sid_13114:13114.king.27.s010	NMDC:SAMEA7723903
cb3b8798-0a4a-43b2-864f-6e2c2d8fcc0f					soil					qiita_sid_13114:13114.king.27.s011	NMDC:SAMEA7723904
cb3b8798-0a4a-43b2-864f-6e2c2d8fcc0f					soil					qiita_sid_13114:13114.king.27.s012	NMDC:SAMEA7723905
cb3b8798-0a4a-43b2-864f-6e2c2d8fcc0f					soil					qiita_sid_13114:13114.king.27.s016	NMDC:SAMEA7723906
cb3b8798-0a4a-43b2-864f-6e2c2d8fcc0f					soil					qiita_sid_13114:13114.king.27.s020	NMDC:SAMEA7723907
cb3b8798-0a4a-43b2-864f-6e2c2d8fcc0f					soil					qiita_sid_13114:13114.metcalf.40.s003	NMDCS:AMEA7723924
cb3b8798-0a4a-43b2-864f-6e2c2d8fcc0f					soil					qiita_sid_13114:13114.metcalf.40.s004	NMDC:SAMEA7723925
cb3b8798-0a4a-43b2-864f-6e2c2d8fcc0f					soil					qiita_sid_13114:13114.metcalf.40.s012	NMDC:SAMEA7723926
cb3b8798-0a4a-43b2-864f-6e2c2d8fcc0f					soil					qiita_sid_13114:13114.metcalf.40.s014	NMDC:SAMEA7723927
cb3b8798-0a4a-43b2-864f-6e2c2d8fcc0f					soil					qiita_sid_13114:13114.rohwer.84.s001	NMDC:SAMEA7723944
cb3b8798-0a4a-43b2-864f-6e2c2d8fcc0f					soil					qiita_sid_13114:13114.rohwer.84.s002	NMDC:SAMEA772394555
cb3b8798-0a4a-43b2-864f-6e2c2d8fcc0f					soil					qiita_sid_13114:13114.rohwer.84.s003	NMDC:SAMEA7723946
cb3b8798-0a4a-43b2-864f-6e2c2d8fcc0f					soil					qiita_sid_13114:13114.rohwer.84.s004	NMDC:SAMEA7723947
cb3b8798-0a4a-43b2-864f-6e2c2d8fcc0f					soil					qiita_sid_13114:13114.rohwer.84.s005	NMDC:SAMEA7723948
cb3b8798-0a4a-43b2-864f-6e2c2d8fcc0f					soil					qiita_sid_13114:13114.rohwer.84.s006	NMDC:SAMEA7723949
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	6/6/22	191	m	soil	USA: California, Anza Borrego Desert State Park	usa california anza borrego desert state park	33.305325,	-116.254011	ANZA	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith				soil	USA:	usa	nan,	nan	BARR	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	6/20/20	174	m	soil	USA: Virginia, Blandy Experimental Farm	usa virginia blandy experimental farm			BLAN	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith				soil	USA:	usa	nan,	nan	BONA	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	4/4/22	24	m	soil	USA: North Carolina, Organic legume disk tillage	usa north carolina organic legume disk tillage	35.3828,	-78.03818	CFS1	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	4/4/22	24	m		USA: North Carolina, Organic legume disk tillage	usa north carolina organic legume disk tillage	35.38329,	-81.434174	CFS2	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	5/25/22	274	m	soil	USA: Texas, Caddo Lyndon B Johnson National Grasslands	usa texas caddo lyndon b johnson national grasslands	33.401641,	-97.570431	CLBJ	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	7/27/22	1641	m	soil	USA: Colorado, Central Plains Experimental Range NEON	usa colorado central plains experimental range neon	40.81909,	-104.748961	CPER	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	7/18/22	569	m	soil	USA: North Dakota, Dakota Coteau Field Site NEON	usa north dakota dakota coteau field site neon	47.163063,	-99.109193	DCFS	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith				soil	USA: North Dakota, Dakota Coteau Field Site NEON	usa north dakota dakota coteau field site neon	nan,	nan	DEJU	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	5/16/22	32	m	soil	USA: Alabama, Dead Lake NEON	usa alabama dead lake neon	32.542,	-87.804	DELA	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	5/2/22	24	m	soil	USA: Florida, Disney Wilderness Preserve	usa florida disney wilderness preserve	28.125842,	-81.434174	DSNY	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	9/28/21	915	m	soil	USA: Washington, Fluxtower location A3	usa washington fluxtower location a3	46.9216469,	-120.658644	FTA3	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	3/17/22			soil	USA: Washington, Fluxtower location A5	usa washington fluxtower location a5	46.9045,	-120.6241	FTA5	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	6/14/22	547	m	soil	USA: Tennessee, Great Smoky Mountains National Park NEON	usa tennessee great smoky mountains national park neon	35.689102,	-85.502462	GRSM	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	7/18/22	338	m	soil	USA: Massachusetts, NEON D01 HARV Plot HARV_07	usa massachusetts neon d01 harv plot harv 07	42.536689,	-72.175706	HARV	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	nan				USA: Massachusetts, NEON D01 HARV Plot HARV_07	usa massachusetts neon d01 harv plot harv 07	nan,	nan	HEAL	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	7/29/22	231	m	soil	USA: Iowa, Relay Cover Crop	usa iowa relay cover crop	41.3689584,	-91.6066851	ISCC	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	7/29/22	231	m	soil	USA: Iowa, Relay No Cover	usa iowa relay no cover	41.3690394,	-91.6065423	ISNC	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	5/10/22	50	m	soil	USA: Georgia, The Jones Center At Ichauway NEON	usa georgia the jones center at ichauway neon	31.197778,	-84.463889	JERC	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	6/28/22	1326	m	soil	USA: New Mexico, Jornada Experimental Range NEON	usa new mexico jornada experimental range neon	32.59092,	-106.84286	JORN	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	6/13/22	358	m	soil	USA: Kansas, Konza Prairie Agroecosystem NEON	usa kansas konza prairie agroecosystem neon	39.11012,	-96.61216	KONA	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	6/13/22	394	m	soil	USA: Kansas, Konza Prairie Biological Station NEON	usa kansas konza prairie biological station neon	39.10091,	-96.56277	KONZ	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	5/24/22	28	m		USA: Alabama, Lenoir Landing	usa alabama lenoir landing	31.854,	-88.161	LENO	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	6/7/22	601	m	soil	USA: Virginia, Mountain Lake Biological Station	usa virginia mountain lake biological station	37.3779,	-80.52435	MLBS	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	6/21/22	1764	m	soil	USA: Utah, Moab NEON	usa utah moab neon	38.24742,	-109.3883	MOAB	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	7/11/22	3277	m	soil	USA: Colorado, Niwot Ridge	usa colorado niwot ridge	40.051577,	-105.583114	NIWO	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	7/18/22	573	m	soil	USA: North Dakota, Northern Great Plains Research Laboratory NEON	usa north dakota northern great plains research laboratory neon	46.770404,	-100.913635	NOGP	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	3/5/22	44	m	soil	USA: Maryland, Northwest Baltimore Base of Slope Adelphi	usa maryland northwest baltimore base of slope adelphi	38.993891,	-76.977789	NWBA	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	3/5/22	44	m	soil	USA: Maryland, Northwest Baltimore Mid Slope Adelphi	usa maryland northwest baltimore mid slope adelphi	38.994073,	-76.977954	NWBB	
10ce7d78-63a9-4b6f-81ee-65e6955fe07b	Montana Smith	3/5/22	44	m	soil	USA: Maryland, Northwest Baltimore Top of Slope Adelph	usa maryland northwest baltimore top of slope adelph	38.99425,	-76.978175	NWBC	
