slot	class	aliases	annotations	aev	apu	ao	comments	description	examples	identifier	in_subset	maximum_value	minimum_value	mixin	multivalued	notes	pattern	range	recommended	required	slot_uri	string_serialization	structured_pattern	title	todos
asphaltenes_pc		asphaltenes wt%		name;measurement value	percent	1		Saturate, Aromatic, Resin and Asphaltene (SARA) is an analysis method that divides crude oil components according to their polarizability and polarity. There are three main methods to obtain SARA results. The most popular one is known as the Iatroscan TLC-FID and is referred to as IP-143 (source: https://en.wikipedia.org/wiki/Saturate,_aromatic,_resin_and_asphaltene)							false			string			MIXS:0000135	{text};{float} {unit}		asphaltenes wt%	
atmospheric_data		atmospheric data		atmospheric data name;measurement value		m		Measurement of atmospheric data; can include multiple data	wind speed;9 knots						false			string			MIXS:0001097	{text};{float} {unit}		atmospheric data	
avg_dew_point		average dew point		measurement value	degree Celsius	1		The average of dew point measures taken at the beginning of every hour over a 24 hour period on the sampling day	25.5 degree Celsius						false			string			MIXS:0000141			average dew point	
avg_occup		average daily occupancy		value		1		Daily average occupancy of room. Indicate the number of person(s) daily occupying the sampling room.	2						false			string			MIXS:0000775			average daily occupancy	
avg_temp		average temperature		measurement value	degree Celsius	1		The average of temperatures taken at the beginning of every hour over a 24 hour period on the sampling day	12.5 degree Celsius						false			string			MIXS:0000142			average temperature	
bac_prod		bacterial production		measurement value	milligram per cubic meter per day	1		Bacterial production in the water column measured by isotope uptake	5 milligram per cubic meter per day						false			string			MIXS:0000683			bacterial production	
bac_resp		bacterial respiration		measurement value	milligram per cubic meter per day, micromole oxygen per liter per hour	1		Measurement of bacterial respiration in the water column	300 micromole oxygen per liter per hour						false			string			MIXS:0000684			bacterial respiration	
bacteria_carb_prod		bacterial carbon production		measurement value	nanogram per hour	1		Measurement of bacterial carbon production	2.53 microgram per liter per hour						false			string			MIXS:0000173			bacterial carbon production	
barometric_press		barometric pressure		measurement value	millibar	1		Force per unit area exerted against a surface by the weight of air above that surface	5 millibar						false			string			MIXS:0000096			barometric pressure	
basin		basin name		name		1		Name of the basin (e.g. Campos)							false			string			MIXS:0000290	{text}		basin name	
bathroom_count		bathroom count		value		1		The number of bathrooms in the building	1						false			string			MIXS:0000776			bathroom count	
bedroom_count		bedroom count		value		1		The number of bedrooms in the building	2						false			string			MIXS:0000777			bedroom count	
benzene		benzene		measurement value	milligram per liter, parts per million	1		Concentration of benzene in the sample							false			string			MIXS:0000153			benzene	
biochem_oxygen_dem		biochemical oxygen demand		measurement value	milligram per liter	1		Amount of dissolved oxygen needed by aerobic biological organisms in a body of water to break down organic material present in a given water sample at certain temperature over a specific time period							false			string			MIXS:0000653			biochemical oxygen demand	
biocide		biocide administration		name;name;timestamp		1		List of biocides (commercial name of product and supplier) and date of administration	ALPHA 1427;Baker Hughes;2008-01-23						false			string			MIXS:0001011	{text};{text};{timestamp}		biocide administration	
biocide_admin_method		biocide administration method		measurement value;frequency;duration;duration	milligram per liter	1		Method of biocide administration (dose, frequency, duration, time elapsed between last biociding and sampling) (e.g. 150 mg/l; weekly; 4 hr; 3 days)							false			string			MIXS:0000456	{float} {unit};{Rn/start_time/end_time/duration};{duration}		biocide administration method	
biol_stat		biological status		enumeration		1		The level of genome modification.	natural						false			biol_stat_enum			MIXS:0000858			biological status	
biomass		biomass		biomass type;measurement value	ton, kilogram, gram	m		Amount of biomass; should include the name for the part of biomass measured, e.g. Microbial, total. Can include multiple measurements	total;20 gram						false			string			MIXS:0000174	{text};{float} {unit}		biomass	
biotic_regm		biotic regimen		free text		1		Information about treatment(s) involving use of biotic factors, such as bacteria, viruses or fungi.	sample inoculated with Rhizobium spp. Culture						false			string			MIXS:0001038	{text}		biotic regimen	
biotic_relationship		observed biotic relationship		enumeration				Description of relationship(s) between the subject organism and other organism(s) it is associated with. E.g., parasite on species X; mutualist with species Y. The target organism is the subject of the relationship, and the other organism(s) is the object	free living						false			biotic_relationship_enum			MIXS:0000028			observed biotic relationship	
bishomohopanol		bishomohopanol		measurement value	microgram per liter, microgram per gram	1		Concentration of bishomohopanol	14 microgram per liter						false			string			MIXS:0000175			bishomohopanol	
blood_press_diast		host blood pressure diastolic		measurement value	millimeter mercury	1		Resting diastolic blood pressure, measured as mm mercury							false			string			MIXS:0000258			host blood pressure diastolic	
blood_press_syst		host blood pressure systolic		measurement value	millimeter mercury	1		Resting systolic blood pressure, measured as mm mercury							false			string			MIXS:0000259			host blood pressure systolic	
bromide		bromide		measurement value	parts per million	1		Concentration of bromide	0.05 parts per million						false			string			MIXS:0000176			bromide	
build_docs		design, construction, and operation documents		enumeration		1		The building design, construction and operation documents	maintenance plans						false			build_docs_enum			MIXS:0000787			design, construction, and operation documents	
build_occup_type		building occupancy type		enumeration		m		The primary function for which a building or discrete part of a building is intended to be used	market						true			build_occup_type_enum			MIXS:0000761			building occupancy type	
building_setting		building setting		enumeration		1		A location (geography) where a building is set	rural						false			building_setting_enum			MIXS:0000768			building setting	
built_struc_age		built structure age		value	year	1		The age of the built structure since construction	15						false			string			MIXS:0000145			built structure age	
built_struc_set		built structure setting		enumeration		1		The characterization of the location of the built structure as high or low human density	rural						false			string			MIXS:0000778	[urban|rural]		built structure setting	
built_struc_type		built structure type		free text		1		A physical structure that is a body or assemblage of bodies in space to form a system capable of supporting loads							false			string			MIXS:0000721	{text}		built structure type	
calcium		calcium		measurement value	milligram per liter, micromole per liter, parts per million	1		Concentration of calcium in the sample	0.2 micromole per liter						false			string			MIXS:0000432			calcium	
carb_dioxide		carbon dioxide		measurement value	micromole per liter, parts per million	1		Carbon dioxide (gas) amount or concentration at the time of sampling	410 parts per million						false			string			MIXS:0000097			carbon dioxide	
carb_monoxide		carbon monoxide		measurement value	micromole per liter, parts per million	1		Carbon monoxide (gas) amount or concentration at the time of sampling	0.1 parts per million						false			string			MIXS:0000098			carbon monoxide	
carb_nitro_ratio		carbon/nitrogen ratio		measurement value		1		Ratio of amount or concentrations of carbon to nitrogen	0.417361111						false			string			MIXS:0000310			carbon/nitrogen ratio	
ceil_area		ceiling area		measurement value	square meter	1		The area of the ceiling space within the room	25 square meter						false			string			MIXS:0000148			ceiling area	
ceil_cond		ceiling condition		enumeration		1		The physical condition of the ceiling at the time of sampling; photos or video preferred; use drawings to indicate location of damaged areas	damaged						false			ceil_cond_enum			MIXS:0000779			ceiling condition	
ceil_finish_mat		ceiling finish material		enumeration		1		The type of material used to finish a ceiling	stucco						false			ceil_finish_mat_enum			MIXS:0000780			ceiling finish material	
ceil_struc		ceiling structure		enumeration		1		The construction format of the ceiling	concrete						false			string			MIXS:0000782	[wood frame|concrete]		ceiling structure	
ceil_texture		ceiling texture		enumeration		1		The feel, appearance, or consistency of a ceiling surface	popcorn						false			ceil_texture_enum			MIXS:0000783			ceiling texture	
ceil_thermal_mass		ceiling thermal mass		measurement value	joule per degree Celsius	1		The ability of the ceiling to provide inertia against temperature fluctuations. Generally this means concrete that is exposed. A metal deck that supports a concrete slab will act thermally as long as it is exposed to room air flow							false			string			MIXS:0000143			ceiling thermal mass	
ceil_type		ceiling type		enumeration		1		The type of ceiling according to the ceiling's appearance or construction	coffered						false			ceil_type_enum			MIXS:0000784			ceiling type	
ceil_water_mold		ceiling signs of water/mold		enumeration		1		Signs of the presence of mold or mildew on the ceiling	presence of mold visible						false			string			MIXS:0000781	[presence of mold visible|no presence of mold visible]		ceiling signs of water/mold	
chem_administration		chemical administration		CHEBI;timestamp		m		List of chemical compounds administered to the host or site where sampling occurred, and when (e.g. Antibiotics, n fertilizer, air filter); can include multiple compounds. For chemical entities of biological interest ontology (chebi) (v 163), http://purl.bioontology.org/ontology/chebi	agar [CHEBI:2509];2018-05-11T20:00Z						false			string			MIXS:0000751	{termLabel} {[termID]};{timestamp}		chemical administration	
chem_mutagen		chemical mutagen		mutagen name;mutagen amount;treatment interval and duration	milligram per liter	m		Treatment involving use of mutagens; should include the name of mutagen, amount administered, treatment regimen including how many times the treatment was repeated, how long each treatment lasted, and the start and end time of the entire treatment; can include multiple mutagen regimens	nitrous acid;0.5 milligram per liter;R2/2018-05-11T14:30/2018-05-11T19:30/P1H30M						false			string			MIXS:0000555	{text};{float} {unit};{Rn/start_time/end_time/duration}		chemical mutagen	
chem_oxygen_dem		chemical oxygen demand		measurement value	milligram per liter	1		A measure of the capacity of water to consume oxygen during the decomposition of organic matter and the oxidation of inorganic chemicals such as ammonia and nitrite							false			string			MIXS:0000656			chemical oxygen demand	
chem_treat_method		chemical treatment method		measurement value;frequency;duration;duration	milligram per liter	1		Method of chemical administration(dose, frequency, duration, time elapsed between administration and sampling) (e.g. 50 mg/l; twice a week; 1 hr; 0 days)							false			string			MIXS:0000457	{float} {unit};{Rn/start_time/end_time/duration};{duration};{duration}		chemical treatment method	
chem_treatment		chemical treatment		name;name;timestamp		1		List of chemical compounds administered upstream the sampling location where sampling occurred (e.g. Glycols, H2S scavenger, corrosion and scale inhibitors, demulsifiers, and other production chemicals etc.). The commercial name of the product and name of the supplier should be provided. The date of administration should also be included	ACCENT 1125;DOW;2010-11-17						false			string			MIXS:0001012	{text};{text};{timestamp}		chemical treatment	
chloride		chloride		measurement value	milligram per liter, parts per million	1		Concentration of chloride in the sample	5000 milligram per liter						false			string			MIXS:0000429			chloride	
chlorophyll		chlorophyll		measurement value	milligram per cubic meter, microgram per liter	1		Concentration of chlorophyll	5 milligram per cubic meter						false			string			MIXS:0000177			chlorophyll	
climate_environment		climate environment		climate name;treatment interval and duration		m		Treatment involving an exposure to a particular climate; treatment regimen including how many times the treatment was repeated, how long each treatment lasted, and the start and end time of the entire treatment; can include multiple climates	tropical climate;R2/2018-05-11T14:30/2018-05-11T19:30/P1H30M						false			string			MIXS:0001040	{text};{Rn/start_time/end_time/duration}		climate environment	
collection_date		collection date		date and time				The time of sampling, either as an instance (single point in time) or interval. In case no exact time is available, the date/time can be right truncated i.e. all of these are valid times: 2008-01-23T19:23:10+00:00; 2008-01-23T19:23:10; 2008-01-23; 2008-01; 2008; Except: 2008-01; 2008 all are ISO8601 compliant	2018-05-11T10:00:00+01:00; 2018-05-11						false			string			MIXS:0000011			collection date	
collection_date_inc							Date should be formatted as YYYY(-MM(-DD)). Ie, 2021-04-15, 2021-04 and 2021 are all acceptable.	Date the incubation was harvested/collected/ended. Only relevant for incubation samples.	2021-04-15, 2021-04 and 2021 are all acceptable.							MIxS collection_date accepts (truncated) ISO8601. DH taking arbitrary precision date only			true			{date, arbitrary precision}		incubation collection date	
collection_time							Time should be entered as HH:MM(:SS) in GMT. See here for a converter: https://www.worldtimebuddy.com/pst-to-gmt-converter	The time of sampling, either as an instance (single point) or interval.	13:33 or 13:33:55							MIxS collection_date accepts (truncated) ISO8601. DH taking seconds optional time only			true			{time, seconds optional}		collection time, GMT	
collection_time_inc							Time should be entered as HH:MM(:SS) in GMT. See here for a converter: https://www.worldtimebuddy.com/pst-to-gmt-converter	Time the incubation was harvested/collected/ended. Only relevant for incubation samples.	13:33 or 13:33:55							MIxS collection_date accepts (truncated) ISO8601. DH taking seconds optional time only			true			{time, seconds optional}		incubation collection time, GMT	
conduc		conductivity		measurement value	milliSiemens per centimeter	1		Electrical conductivity of water	10 milliSiemens per centimeter						false			string			MIXS:0000692			conductivity	
cool_syst_id		cooling system identifier		unique identifier		1		The cooling system identifier	12345						false			string			MIXS:0000785			cooling system identifier	
crop_rotation		history/crop rotation		crop rotation status;schedule		1		Whether or not crop is rotated, and if yes, rotation schedule	yes;R2/2017-01-01/2018-12-31/P6M						false			string			MIXS:0000318	{boolean};{Rn/start_time/end_time/duration}		history/crop rotation	
cult_root_med		culture rooting medium		name, PMID,DOI or url		1		Name or reference for the hydroponic or in vitro culture rooting medium; can be the name of a commonly used medium or reference to a specific medium, e.g. Murashige and Skoog medium. If the medium has not been formally published, use the rooting medium descriptors.	http://himedialabs.com/TD/PT158.pdf						false			string			MIXS:0001041	{text}|{PMID}|{DOI}|{URL}		culture rooting medium	
cur_land_use		current land use		enumeration		1		Present state of sample site	conifers						false			cur_land_use_enum			MIXS:0001080			current land use	
cur_vegetation		current vegetation		current vegetation type		1		Vegetation classification from one or more standard classification systems, or agricultural crop							false			string			MIXS:0000312	{text}		current vegetation	
cur_vegetation_meth		current vegetation method		PMID,DOI or url		1		Reference or method used in vegetation classification							false			string			MIXS:0000314	{PMID}|{DOI}|{URL}		current vegetation method	
date_last_rain		date last rain		timestamp		1		The date of the last time it rained	2018-05-11:T14:30Z						false			string			MIXS:0000786			date last rain	
density		density		measurement value	gram per cubic meter, gram per cubic centimeter	1		Density of the sample, which is its mass per unit volume (aka volumetric mass density)	1000 kilogram per cubic meter						false			string			MIXS:0000435			density	
depos_env		depositional environment		enumeration		1		"Main depositional environment (https://en.wikipedia.org/wiki/Depositional_environment). If ""other"" is specified, please propose entry in ""additional info"" field"	Continental - Alluvial						false			depos_env_enum			MIXS:0000992			depositional environment	
depth		depth		measurement value				The vertical distance below local surface, e.g. for sediment or soil samples depth is measured from sediment or soil surface, respectively. Depth can be reported as an interval for subsurface samples.	10 meter						false			string			MIXS:0000018			depth	
dew_point		dew point		measurement value	degree Celsius	1		The temperature to which a given parcel of humid air must be cooled, at constant barometric pressure, for water vapor to condense into water.	22 degree Celsius						false			string			MIXS:0000129			dew point	
diether_lipids		diether lipids		diether lipid name;measurement value	nanogram per liter	m		Concentration of diether lipids; can include multiple types of diether lipids	0.2 nanogram per liter						false			string			MIXS:0000178	{text};{float} {unit}		diether lipids	
diss_carb_dioxide		dissolved carbon dioxide		measurement value	micromole per liter, milligram per liter	1		Concentration of dissolved carbon dioxide in the sample or liquid portion of the sample	5 milligram per liter						false			string			MIXS:0000436			dissolved carbon dioxide	
diss_hydrogen		dissolved hydrogen		measurement value	micromole per liter	1		Concentration of dissolved hydrogen	0.3 micromole per liter						false			string			MIXS:0000179			dissolved hydrogen	
diss_inorg_carb		dissolved inorganic carbon		measurement value	microgram per liter, milligram per liter, parts per million	1		Dissolved inorganic carbon concentration in the sample, typically measured after filtering the sample using a 0.45 micrometer filter	2059 micromole per kilogram						false			string			MIXS:0000434			dissolved inorganic carbon	
diss_inorg_nitro		dissolved inorganic nitrogen		measurement value	microgram per liter, micromole per liter	1		Concentration of dissolved inorganic nitrogen	761 micromole per liter						false			string			MIXS:0000698			dissolved inorganic nitrogen	
diss_inorg_phosp		dissolved inorganic phosphorus		measurement value	microgram per liter, milligram per liter, parts per million	1		Concentration of dissolved inorganic phosphorus in the sample	56.5 micromole per liter						false			string			MIXS:0000106			dissolved inorganic phosphorus	
diss_iron		dissolved iron		measurement value	milligram per liter	1		Concentration of dissolved iron in the sample							false			string			MIXS:0000139			dissolved iron	
diss_org_carb		dissolved organic carbon		measurement value	micromole per liter, milligram per liter	1		Concentration of dissolved organic carbon in the sample, liquid portion of the sample, or aqueous phase of the fluid	197 micromole per liter						false			string			MIXS:0000433			dissolved organic carbon	
diss_org_nitro		dissolved organic nitrogen		measurement value	microgram per liter, milligram per liter	1		Dissolved organic nitrogen concentration measured as; total dissolved nitrogen - NH4 - NO3 - NO2	0.05 micromole per liter						false			string			MIXS:0000162			dissolved organic nitrogen	
diss_oxygen		dissolved oxygen		measurement value	micromole per kilogram, milligram per liter	1		Concentration of dissolved oxygen	175 micromole per kilogram						false			string			MIXS:0000119			dissolved oxygen	
diss_oxygen_fluid		dissolved oxygen in fluids		measurement value	micromole per kilogram, milligram per liter	1		Concentration of dissolved oxygen in the oil field produced fluids as it contributes to oxgen-corrosion and microbial activity (e.g. Mic).							false			string			MIXS:0000438			dissolved oxygen in fluids	
dna_absorb1							Recommended value is between 1 and 3.	260/280 measurement of DNA sample purity	2.02									float	true			{float}		DNA absorbance 260/280	
dna_absorb2							Recommended value is between 1 and 3.	260/230 measurement of DNA sample purity	2.02									float	true			{float}		DNA absorbance 260/230	
dna_concentration							Units must be in ng/uL. Enter the numerical part only. Must be calculated using a fluorometric method. Acceptable values are 0-2000.		100			2000	0					float	true			{float}		DNA concentration in ng/ul	
dna_cont_type								Tube or plate (96-well)	plate									dna_cont_type_enum	true					DNA container type	
dna_cont_well							Required when 'plate' is selected for container type.|Leave blank if the sample will be shipped in a tube.|JGI will not process samples in corner wells, so A1, A12, H1 and H12 will not pass validation.|For partial plates, fill by columns, like B1-G1,A2-H2,A3-D3 (NOT A2-A11,B1-B8).		B2								^(?!A1|A12|H1|H12)(([A-H][1-9])|([A-H]1[0-2]))$		true			{96 well plate pos}		DNA plate position	
dna_container_id							Must be unique across all tubes and plates, and <20 characters. All samples in a plate should have the same plate label.		Pond_MT_041618										true			{text < 20 characters}		DNA container label	
dna_dnase							Note DNase treatment is required for all RNA samples.		no									YesNoEnum	true					DNase treatment DNA	
dna_isolate_meth								Describe the method/protocol/kit used to extract DNA/RNA.	phenol/chloroform extraction										true			{text}		DNA isolation method	
dna_project_contact							Do not edit these values. A template will be provided by NMDC in which these values have been pre-filled.		John Jones										true			{text}		DNA seq project contact	
dna_samp_id							Do not edit these values. A template will be provided by NMDC in which these values have been pre-filled.		187654										true			{text}		DNA sample ID	Removed identifier = TRUE from dna_samp_ID in JGI_sample_slots, as a class can't have two identifiers. How to force uniqueness? Moot because that column will be prefilled?
dna_sample_format								Solution in which the DNA sample has been suspended	Water									dna_sample_format_enum	true					DNA sample format	
dna_sample_name								Give the DNA sample a name that is meaningful to you. Sample names must be unique across all JGI projects and contain a-z, A-Z, 0-9, - and _ only.	JGI_pond_041618										true			{text}		DNA sample name	
dna_seq_project							Do not edit these values. A template will be provided by NMDC in which these values have been pre-filled.		1191234										true			{text}		DNA seq project ID	
dna_seq_project_name							Do not edit these values. A template will be provided by NMDC in which these values have been pre-filled.		JGI Pond metagenomics										true			{text}		DNA seq project name	
dna_seq_project_pi							Do not edit these values. A template will be provided by NMDC in which these values have been pre-filled.		Jane Johnson										true			{text}		DNA seq project PI	
dna_volume							Units must be in uL. Enter the numerical part only. Value must 0-1000. Values <25 by special permission only.		25			1000	0					float	true			{float}		DNA volume in ul	
dnase_rna							Note DNase treatment is required for all RNA samples.		no									YesNoEnum	true					DNase treated	
door_comp_type		door type, composite		enumeration		1		The composite type of the door	revolving						false			door_comp_type_enum			MIXS:0000795			door type, composite	
door_cond		door condition		enumeration		1		The phsical condition of the door	new						false			door_cond_enum			MIXS:0000788			door condition	
door_direct		door direction of opening		enumeration		1		The direction the door opens	inward						false			door_direct_enum			MIXS:0000789			door direction of opening	
door_loc		door location		enumeration		1		The relative location of the door in the room	north						false			door_loc_enum			MIXS:0000790			door location	
door_mat		door material		enumeration		1		The material the door is composed of	wood						false			door_mat_enum			MIXS:0000791			door material	
door_move		door movement		enumeration		1		The type of movement of the door	swinging						false			door_move_enum			MIXS:0000792			door movement	
door_size		door area or size		measurement value	square meter	1		The size of the door	2.5 square meter						false			string			MIXS:0000158			door area or size	
door_type		door type		enumeration		1		The type of door material	wooden						false			door_type_enum			MIXS:0000794			door type	
door_type_metal		door type, metal		enumeration		1		The type of metal door	hollow						false			door_type_metal_enum			MIXS:0000796			door type, metal	
door_type_wood		door type, wood		enumeration		1		The type of wood door	battened						false			door_type_wood_enum			MIXS:0000797			door type, wood	
door_water_mold		door signs of water/mold		enumeration		1		Signs of the presence of mold or mildew on a door	presence of mold visible						false			string			MIXS:0000793	[presence of mold visible|no presence of mold visible]		door signs of water/mold	
